,arr_airport,arr_city,dept_airport,dept_city,duration_hrs,duration_mins,layover_hrs,layover_mins,leg_id,price,stops,total_hrs,total_mins,total_mins_final,total_time_mins,timestamp
107,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11]","[25, 30]",d22b9350ce5ade2b118077af50834195,5700.0,1,21,55,1260,1315,1559792994.2169511
108,SFO,San Francisco,CPT,Cape Town,11,55,"[11, 11]","[55, 25]",ffb2a76c7cc03da179c2d22d50ce3673,1274.0,1,22,80,1320,1400,1559792994.2169511
109,CPT,Cape Town,SFO,San Francisco,4,35,"[4, 7, 11]","[35, 57, 40]",b467c08e16f99f59a905c9d907a2170b,1734.0,2,22,132,1320,1452,1559792994.2169511
110,CPT,Cape Town,SFO,San Francisco,1,37,"[1, 10, 11]","[37, 55, 40]",82e1b1b0e742d827c1ff17ca70abb3db,1673.0,2,22,132,1320,1452,1559792994.2169511
111,CPT,Cape Town,SFO,San Francisco,3,36,"[3, 8, 11]","[36, 13, 15]",5566ebf1bce69ec9d93b8f334fa2753f,5723.0,2,22,64,1320,1384,1559792994.2169511
112,CPT,Cape Town,SFO,San Francisco,10,30,"[10, 11]","[30, 30]",1f1021b4bcdca1a633d6a3bcb8648568,4681.0,1,21,60,1260,1320,1559792994.2169511
113,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11]","[25, 30]",0284a178fad217799c675269b77682c4,5700.0,1,21,55,1260,1315,1559792994.2169511
114,CPT,Cape Town,SFO,San Francisco,4,36,"[4, 8, 11]","[36, 30, 40]",590198c32d7574875fa83a83e4c03d38,1283.0,2,23,106,1380,1486,1559792994.2169511
115,CPT,Cape Town,SFO,San Francisco,10,50,"[10, 10, 2]","[50, 30, 10]",6f0fce5a8997a6add0d8830aee11c160,4219.0,2,22,90,1320,1410,1559792994.2169511
116,CPT,Cape Town,SFO,San Francisco,15,40,"[15, 8, 2]","[40, 10, 10]",ac28c4a6e828b155a7641634a2fe1568,6001.0,2,25,60,1500,1560,1559792994.2169511
117,SFO,San Francisco,CPT,Cape Town,11,40,"[11, 11]","[40, 0]",4dc74ac891edff9ad0a80a53f2e6a42a,1673.0,1,22,40,1320,1360,1559792994.2169511
118,CPT,Cape Town,SFO,San Francisco,3,36,"[3, 8, 11]","[36, 13, 15]",07d04cf6cd6c0dd7472d860b11a491a7,1746.0,2,22,64,1320,1384,1559792994.2169511
119,CPT,Cape Town,SFO,San Francisco,4,50,"[4, 10, 5, 2]","[50, 30, 45, 10]",3acebf94c4e367dc367afa46d370df25,4415.0,3,21,135,1260,1395,1559792994.2169511
120,CPT,Cape Town,SFO,San Francisco,10,50,"[10, 11]","[50, 45]",942933652bb97913325024f8cbee105c,1731.0,1,21,95,1260,1355,1559792994.2169511
121,CPT,Cape Town,SFO,San Francisco,4,45,"[4, 15, 2]","[45, 39, 10]",839fa1cb97eed9e90b715207a2817686,4237.0,2,21,94,1260,1354,1559792994.2169511
122,CPT,Cape Town,SFO,San Francisco,4,8,"[4, 13, 6]","[8, 45, 30]",32608638ecb99061dddab2c31814621c,1984.0,2,23,83,1380,1463,1559792994.2169511
123,CPT,Cape Town,SFO,San Francisco,5,46,"[5, 12, 10]","[46, 15, 30]",4ef0887e96be8c13aa148820900b87c1,1879.0,2,27,91,1620,1711,1559792994.2169511
124,CPT,Cape Town,SFO,San Francisco,4,45,"[4, 15, 2]","[45, 39, 10]",1053d50fbfcc5ffffd487da65f936f2e,4216.0,2,21,94,1260,1354,1559792994.2169511
125,CPT,Cape Town,SFO,San Francisco,2,18,"[2, 9, 11]","[18, 50, 40]",cc4995176d7b5be09096c8dea76f8c09,4421.0,2,22,108,1320,1428,1559792994.2169511
126,CPT,Cape Town,SFO,San Francisco,1,33,"[1, 10, 11]","[33, 55, 40]",ba005f15da2b1d94aecaa7bd2691e818,0.0,2,22,128,1320,1448,1559792994.2169511
127,CPT,Cape Town,SFO,San Francisco,11,0,"[11, 10, 2]","[0, 25, 10]",f8cf8790fd50dcd089e1d13ee85f6499,2056.0,2,23,35,1380,1415,1559792994.2169511
128,CPT,Cape Town,SFO,San Francisco,3,31,"[3, 8, 11]","[31, 10, 40]",67250bdd10780fe0999244eb0fe93ac5,4425.0,2,22,81,1320,1401,1559792994.2169511
